step,mean_trust_all_mean,mean_trust_all_lo,mean_trust_all_hi,mean_trust_mean,mean_trust_lo,mean_trust_hi,cumulative_churn_mean,cumulative_churn_lo,cumulative_churn_hi,mean_harm_mean,mean_harm_lo,mean_harm_hi,negative_wom_rate_mean,negative_wom_rate_lo,negative_wom_rate_hi,step_negative_wom_count_mean,step_negative_wom_count_lo,step_negative_wom_count_hi,platform_reputation_mean,platform_reputation_lo,platform_reputation_hi,step_revenue_mean,step_revenue_lo,step_revenue_hi,cumulative_revenue_mean,cumulative_revenue_lo,cumulative_revenue_hi,opportunity_cost_mean,opportunity_cost_lo,opportunity_cost_hi,active_users_mean,active_users_lo,active_users_hi,trust_skeptic_mean,trust_skeptic_lo,trust_skeptic_hi,trust_naive_mean,trust_naive_lo,trust_naive_hi,trust_activist_mean,trust_activist_lo,trust_activist_hi,churned_skeptic_mean,churned_skeptic_lo,churned_skeptic_hi,churned_naive_mean,churned_naive_lo,churned_naive_hi,churned_activist_mean,churned_activist_lo,churned_activist_hi
66,0.019183969750464786,0.01843569941514215,0.019932240085787423,0.015570293312148702,0.01486215893764,0.016278427686657403,0.20042000000000013,0.19714820809335262,0.20369179190664763,0.3248077251364825,0.32326922775649786,0.3263462225164671,0.3751962137904995,0.37295067294024736,0.37744175464075164,111.78,109.70637086159643,113.85362913840358,6.054445771474975,5.984963925028374,6.123927617921575,1164.843307680675,1154.744399893384,1174.942215467966,201861.8831043398,200790.9490716027,202932.8171370769,-48967.69147990758,-50038.62551264467,-47896.757447170494,399.79,398.15410404667625,401.4258959533238,0.0025233359481345945,0.0023982085328559254,0.0026484633634132637,0.025495173904812485,0.02437109458726397,0.026619253222361,0.0019502374791472148,0.0019229389271451383,0.0019775360311492913,43.43,42.07514612901716,44.784853870982836,22.14,21.211012712572437,23.068987287427564,34.64,33.52409804275563,35.75590195724437
67,0.019029215872259423,0.018287990406359495,0.01977044133815935,0.015424169902142217,0.014716939308139648,0.016131400496144786,0.2052600000000001,0.20200706795222,0.2085129320477802,0.32810640401596636,0.3265569495828281,0.3296558584491046,0.3781989993856085,0.3759603007087651,0.3804376980624519,110.65,108.30653273368651,112.9934672663135,5.8111790251864734,5.745866089526669,5.876491960846278,1133.70293646151,1123.4437609343552,1143.962111988665,202995.58604080125,201917.1830032931,204073.98907830942,-47936.330906908,-49014.73394441616,-46857.927869399835,397.37,395.74353397611,398.99646602389004,0.002481192061539642,0.0023565305854385955,0.0026058535376406885,0.02517482857077645,0.02405922735213874,0.02629042978941416,0.001917025187685802,0.0018997828138965275,0.0019342675614750764,44.54,43.17681864431586,45.90318135568414,22.63,21.697829008619276,23.56217099138072,35.46,34.343785123325674,36.57621487667433
68,0.018848248180979583,0.018108008859394474,0.019588487502564693,0.015270316120890734,0.0145747106847769,0.01596592155700457,0.21068000000000006,0.20738555058146088,0.21397444941853924,0.33129177624205447,0.3297306582809746,0.33285289420313435,0.38109859516238387,0.37886985095375053,0.3833273393710172,108.93,106.8676904381522,110.99230956184782,5.582508283675292,5.521114124155076,5.643902443195508,1103.718985943871,1093.9899414386311,1113.448030449111,204099.30502674516,203014.07188637546,205184.53816711486,-46874.98638339076,-47960.219523760454,-45789.75324302106,394.66,393.0127752907304,396.30722470926963,0.0024361659719947283,0.0023189378999066684,0.0025533940440827883,0.02483534753130307,0.023744301679699344,0.0259263933829068,0.0018952168886629194,0.0018785535405134249,0.001911880236812414,45.83,44.43179034476227,47.22820965523773,23.2,22.284909189249944,24.115090810750054,36.31,35.15877920642669,37.46122079357331
69,0.018618138653482233,0.017885956018994276,0.01935032128797019,0.015056330131981014,0.01437925532968591,0.01573340493427612,0.2162600000000001,0.21283053798158413,0.21968946201841605,0.3343766064444418,0.33279311165474074,0.3359601012341428,0.3839339842614495,0.3816934952599514,0.38617447326294757,108.06,105.89227547912937,110.22772452087064,5.367557786654771,5.309847276705768,5.425268296603774,1075.9942879485552,1066.5210094861768,1085.4675664109336,205175.29931469366,204083.04188830333,206267.556741084,-45785.91716187822,-46878.174588268565,-44693.659735487876,391.87,390.155268990792,393.584731009208,0.0023973841949553824,0.002286033912770306,0.0025087344771404585,0.02438721388125104,0.023332379908541288,0.02544204785396079,0.0018720801056989083,0.001857630790663908,0.0018865294207339087,47.03,45.579109146667875,48.48089085333213,23.75,22.83857392238893,24.66142607761107,37.35,36.179830108164815,38.52016989183519
70,0.01853605152421149,0.01782109266584896,0.019251010382574023,0.015010724270705522,0.01433968261098533,0.015681765930425712,0.22182,0.21841076532158238,0.2252292346784176,0.33745435038777083,0.3358345256358465,0.3390741751396952,0.38683148825131747,0.38457352129548883,0.3890894552071461,105.07,103.03553770000498,107.104462299995,5.1655043194554855,5.111256440103422,5.219752198807549,1047.317372025726,1038.2605278307472,1056.3742162207047,206222.61668671944,205123.70590455653,207321.52746888236,-44668.171024442876,-45767.08180660579,-43569.26024227996,389.09,387.38538266079115,390.7946173392088,0.002358618748777169,0.0022521781158793015,0.0024650593816750365,0.024236587441684495,0.02319492122500886,0.02527825365836013,0.001846970902197618,0.001836478410413066,0.0018574633939821698,48.21,46.7602221645641,49.659777835435904,24.35,23.42211819369887,25.27788180630113,38.35,37.173216590905874,39.52678340909413
71,0.018404574045155827,0.017699704176850992,0.01910944391346066,0.014911022065044268,0.014253814316085304,0.015568229814003232,0.22744000000000003,0.22404308701901213,0.23083691298098793,0.3405087234133755,0.3388540739679493,0.3421633728588017,0.3897550913739536,0.38747923156778724,0.39203095118011994,103.74,101.7342811766392,105.74571882336079,4.975574060288154,4.9245810536972145,5.026567066879093,1020.5499209077512,1012.1030987567925,1028.9967430587099,207243.16660762727,206137.9717842968,208348.36143095774,-43523.65743588955,-44628.852259220024,-42418.46261255908,386.28,384.58154350950605,387.9784564904939,0.00235248671696419,0.002246405825067084,0.0024585676088612956,0.023983385354615118,0.02297028716785817,0.024996483541372065,0.0018356978041859265,0.0018206784419010332,0.0018507171664708198,49.43,47.95055896386712,50.90944103613288,25.05,24.112962954711808,25.987037045288194,39.24,38.056723655490934,40.42327634450907
72,0.01836307408303986,0.017673127432906277,0.019053020733173442,0.014921503177383699,0.014279230294068584,0.015563776060698814,0.2328,0.22943895369826237,0.23616104630173765,0.3435714313148386,0.3418896063079679,0.3452532563217093,0.3927449679966152,0.3904546417636959,0.3950352942295345,102.08,99.64297351709428,104.51702648290572,4.797039616670867,4.749106190475384,4.84497304286635,994.0647042194981,985.5045490262498,1002.6248594127464,208237.23131184667,207125.93904529492,209348.52357839842,-42352.65863064796,-43463.95089719971,-41241.366364096204,383.6,381.91947684913123,385.2805231508688,0.0023114913741168353,0.0022094361965326924,0.0024135465517009782,0.023936437579578255,0.022951936848350795,0.024920938310805715,0.0018072844262544319,0.0017947761323675012,0.0018197927201413625,50.65,49.19059711947771,52.10940288052229,25.7,24.729549557882493,26.670450442117506,40.05,38.87255728227002,41.22744271772997
73,0.018280023633648394,0.01759119066572201,0.01896885660157478,0.014885117345149381,0.014254600736377966,0.015515633953920796,0.23824,0.23489317054023853,0.24158682945976148,0.3465547880789581,0.34485438379400496,0.3482551923639113,0.395703999769196,0.39341704709294006,0.39799095244545196,98.74,96.46045132094048,101.01954867905951,4.629217239670613,4.584159819046859,4.674274660294366,969.8491282731749,961.5304107410768,978.1678458052729,209207.08044011987,208089.65599299327,210324.50488724647,-41157.44424946004,-42274.86869658664,-40040.01980233343,380.88,379.20658527011926,382.5534147298807,0.0022598039421297686,0.002168768687919963,0.0023508391963395743,0.02381555469153438,0.022852257426983866,0.024778851956084896,0.0017867977979984537,0.0017730461933893864,0.001800549402607521,51.69,50.248974137019815,53.13102586298018,26.39,25.407866121162908,27.372133878837094,41.04,39.862377684664665,42.21762231533533
74,0.018194858018900365,0.01752338096831742,0.01886633506948331,0.0148220450602437,0.01421505680167768,0.01542903331880972,0.24361999999999998,0.24024434839367673,0.24699565160632322,0.34958858268929077,0.347871654491176,0.3513055108874055,0.3988024894491343,0.39652554001386664,0.401079438884402,97.29,95.12165351495848,99.45834648504153,4.471464205290377,4.429110229904048,4.513818180676705,946.5923089068554,938.5858113944095,954.5988064193012,210153.67274902668,209030.5838370398,211276.76166101356,-39938.973048905784,-41062.06196089265,-38815.88413691892,378.19,376.5021741968384,379.8778258031616,0.002228129004771478,0.002143071165054193,0.0023131868444887633,0.02365605504864353,0.022736381041122883,0.024575729056164175,0.0017577735463608238,0.0017460158980336015,0.001769531194688046,52.69,51.24789741661347,54.132102583386526,27.18,26.202823299169253,28.157176700830746,41.94,40.7428026236331,43.1371973763669
75,0.01813129911816418,0.017457239295121406,0.018805358941206954,0.014812569871560172,0.014212010746511785,0.01541312899660856,0.24966000000000002,0.2463142025892868,0.2530057974107133,0.3523031864323214,0.3505809945285312,0.3540253783361116,0.4015564706038225,0.3993026296080749,0.4038103115995701,95.13,92.96105230337218,97.2989476966278,4.323176352972956,4.283363616109807,4.362989089836105,921.7646147712258,914.2606632097425,929.268566332709,211075.43736379797,209946.80048703897,212204.07424055698,-38695.67415421592,-39824.31103097493,-37567.03727745691,375.17,373.4971012946434,376.8428987053566,0.002204739384636515,0.002123333536192987,0.0022861452330800434,0.023554633433772666,0.022640867042386572,0.02446839982515876,0.0017430003111188702,0.0017296192015637346,0.0017563814206740058,53.87,52.40999101649366,55.33000898350633,27.87,26.927891356283336,28.812108643716666,43.09,41.88206554529284,44.29793445470717
76,0.01807108240974715,0.01740941116484279,0.018732753654651515,0.014780951788626057,0.014192110373016806,0.015369793204235309,0.2547800000000001,0.25141946403601273,0.2581405359639875,0.3552433528020756,0.3535339889715421,0.3569527166326091,0.40462416204110185,0.4024138932832185,0.4068344307989852,93.2,91.07764917836353,95.32235082163648,4.183785771794577,4.146361799143217,4.221209744445937,901.7760225635348,894.2949946969193,909.2570504301502,211977.21338636137,210842.75355844668,213111.67321427606,-37432.38666731836,-38566.84649523303,-36297.926839403684,372.61,370.92973201800635,374.2902679819937,0.0021724277674633045,0.0020939730349655832,0.0022508824999610258,0.023444580380320892,0.022546568931650128,0.024342591828991657,0.0017144214273992517,0.0017018909621126814,0.001726951892685822,55.03,53.562092155481146,56.497907844518856,28.55,27.607594845755038,29.492405154244963,43.81,42.58401801782976,45.03598198217024
77,0.017985328488392998,0.01732359609067198,0.018647060886114016,0.014739992902358728,0.014150825336929506,0.01532916046778795,0.2603199999999999,0.2568157406636257,0.26382425933637405,0.3580348732195443,0.35629032460631227,0.35977942183277634,0.4075390747479556,0.4053140451612931,0.4097641043346181,93.26,91.15792740122872,95.36207259877129,4.052758625486903,4.017580091194625,4.087937159779181,879.5263598033142,872.2296367974285,886.8230828092,212856.73974616476,211717.0083306363,213996.47116169322,-36146.84951766059,-37286.58093318905,-35007.118102132124,369.84,368.0878703318129,371.59212966818706,0.0021369701256441225,0.0020602635675767826,0.0022136766837114624,0.023303411478632897,0.022409224918472196,0.024197598038793598,0.0016946081018546424,0.0016826312842691924,0.0017065849194400923,56.38,54.859292904500336,57.90070709549967,29.21,28.22849848361469,30.191501516385312,44.57,43.35145969025861,45.78854030974139
78,0.017938095048459626,0.017276267268817785,0.018599922828101467,0.014731481500428517,0.01414819657122949,0.015314766429627544,0.2651599999999999,0.2615697759347377,0.2687502240652621,0.36085123138567426,0.35908441217551873,0.3626180505958298,0.41055691751335005,0.40833635980459937,0.41277747522210073,89.47,87.32320682059228,91.61679317940772,3.929593107957688,3.896525285722946,3.9626609301924294,860.610025579699,853.6644131159434,867.5556380434547,213717.34977174454,212572.71358790048,214861.9859555886,-34842.39603377919,-35987.03221762326,-33697.759849935115,367.42,365.6248879673689,369.2151120326311,0.0020901000597301216,0.002017240599294366,0.0021629595201658773,0.023228879723228468,0.022346435099156958,0.024111324347299977,0.001686035546839542,0.0016734368183913895,0.0016986342752876944,57.27,55.737834241105986,58.80216575889402,29.81,28.814991253071288,30.80500874692871,45.5,44.254921121317444,46.745078878682556
79,0.017857625469577875,0.017215738274970544,0.018499512664185206,0.014686917178138015,0.01414026710775897,0.015233567248517061,0.2709600000000002,0.26738784958883327,0.27453215041116713,0.3636176637173593,0.36182355868768623,0.3654117687470324,0.41359493467763947,0.4113708333287784,0.41581903602650055,88.36,86.33811444978164,90.38188555021836,3.813817521480226,3.782733768579569,3.844901274380883,841.3821831191162,834.6287459745257,848.1356202637068,214558.73195486356,213409.28488047025,215708.17902925686,-33518.71470743721,-34668.16178183051,-32369.26763304391,364.52,362.7339247944165,366.30607520558345,0.002067896382946035,0.002003384095250915,0.002132408670641155,0.02308980743685223,0.022275249829847344,0.023904365043857113,0.0016603185604624608,0.0016470046882218839,0.0016736324327030377,58.34,56.76897876924762,59.91102123075239,30.7,29.688819272015895,31.711180727984104,46.44,45.17702953064426,47.70297046935573
80,0.017829748033944885,0.017184882763534394,0.018474613304355375,0.014713175584674729,0.014164107208143827,0.01526224396120563,0.27581999999999995,0.27215832457048533,0.2794816754295146,0.3662450387091157,0.36445138514116326,0.3680386922770681,0.4165223967229456,0.41432575270094824,0.418719040744943,87.87,85.58347673176904,90.15652326823097,3.7049884701914153,3.6757697424647975,3.734207197918033,823.8466594560579,817.056954282982,830.6363646291337,215382.57861431976,214228.2041306336,216536.95309800594,-32177.497857432176,-33331.872341118346,-31023.123373746002,362.09,360.25916228524267,363.9208377147573,0.002028602714489224,0.0019737382233153177,0.00208346720566313,0.02305711264483682,0.022243489711965252,0.02387073557770839,0.0016505428228729849,0.0016386705634966893,0.0016624150822492805,59.32,57.741669786057926,60.898330213942074,31.23,30.22987219321779,32.23012780678221,47.36,46.056747004568564,48.663252995431435
81,0.017803773897693328,0.017162703128939097,0.01844484466644756,0.014745982489509235,0.014188784996754644,0.015303179982263826,0.28134,0.27772570022004345,0.2849542997799565,0.3687908668655285,0.36695338031998675,0.3706283534110702,0.4193787249961685,0.41715193262790784,0.4216055173644292,86.74,84.59317699647016,88.88682300352983,3.60268916197993,3.5752235579169094,3.630154766042951,805.8871073497716,799.2702990274308,812.5039156721123,216188.4657216695,215029.33491218957,217347.5965311494,-30818.321455320864,-31977.452264800766,-29659.19064584096,359.33,357.5228501100217,361.1371498899783,0.002010629907363666,0.001956814153535445,0.0020644456611918867,0.023020339248765315,0.022201756632030212,0.023838921865500417,0.001619871820558598,0.0016067684875038272,0.0016329751536133688,60.67,59.082800898603224,62.25719910139678,31.85,30.822497722974337,32.87750227702567,48.15,46.8313976943733,49.468602305626696
82,0.01777374008161415,0.01713347220081773,0.018414007962410568,0.014770458955084635,0.014219420129362278,0.015321497780806992,0.2868399999999998,0.2831816812286614,0.29049831877133825,0.37142272815990074,0.36956802505894504,0.37327743126085644,0.42240097976650454,0.42018423743594524,0.42461772209706383,84.63,82.63047491254709,86.6295250874529,3.5065278122611345,3.480710144441895,3.532345480080374,788.9329255664521,782.9095583076861,794.9562928252182,216977.39864723588,215814.06394997262,218140.73334449914,-29442.190871426235,-30605.525568689485,-28278.856174162986,356.58,354.75084061433074,358.4091593856692,0.0019843357207082017,0.0019285563294120622,0.0020401151120043415,0.02298938762261721,0.02218513055615509,0.02379364468907933,0.0016020032480709263,0.0015871200960232553,0.0016168864001185972,61.78,60.17637727502994,63.38362272497006,32.64,31.600428912065805,33.6795710879342,49.0,47.70077878805195,50.29922121194805
83,0.0177974267101932,0.01715944867351549,0.01843540474687091,0.014871858963911275,0.01432096802113415,0.015422749906688401,0.29209999999999997,0.2884305839729191,0.29576941602708084,0.3737938130298724,0.3718881282758106,0.37569949778393424,0.4251790684070913,0.42293433013557513,0.42742380667860747,81.37,79.4730500904895,83.26694990951052,3.4161361435254647,3.3918675357753796,3.44040475127555,771.2840795706451,765.1666919331009,777.4014672081893,217748.68272680652,216580.9306615743,218916.43479203875,-28048.411441535784,-29216.163506768007,-26880.65937630356,353.95,352.11529198645957,355.7847080135404,0.0019556051664838094,0.0019007120058164935,0.002010498327151125,0.023067508109109486,0.02226375079868026,0.023871265419538712,0.0015953422831914172,0.001583509896886544,0.0016071746694962903,62.91,61.29901025766797,64.52098974233202,33.18,32.14197539897976,34.21802460102024,49.96,48.62864487112119,51.29135512887881
84,0.017789009098914135,0.01715098075350572,0.01842703744432255,0.014933567434509926,0.014391186213596413,0.01547594865542344,0.29747999999999986,0.2936280543347968,0.30133194566520294,0.37610437936122865,0.37417046521466824,0.37803829350778906,0.4279479654266754,0.42570295227248994,0.43019297858086086,79.76,77.73493108275399,81.78506891724602,3.3311679749139382,3.3083554836288585,3.353980466199018,757.1705251078353,751.2667958138478,763.0742544018227,218505.85325191438,217334.01554291448,219677.69096091427,-26640.51845718253,-27812.35616618244,-25468.68074818262,351.26,349.33402716739846,353.1859728326015,0.0019613702205338824,0.0019078573030313806,0.0020148831380363843,0.02306267474943007,0.02228254047244921,0.023842809026410925,0.0015812103089215199,0.001565147474910285,0.0015972731429327548,64.12,62.51935636380205,65.72064363619796,33.75,32.69051716446755,34.80948283553245,50.87,49.51646424502343,52.22353575497657
85,0.01780119937822784,0.017164621121296166,0.018437777635159518,0.015012993764142725,0.014472720011836995,0.015553267516448456,0.3024999999999999,0.298634878072408,0.30636512192759174,0.3786064873111182,0.37668211571879834,0.380530858903438,0.43095778040318633,0.4287512644663773,0.43316429633999537,78.52,76.51160151404562,80.52839848595437,3.251297896419102,3.229854154611127,3.2727416382270773,742.5370773832941,736.595407652682,748.4787471139063,219248.39032929766,218072.56616648403,220424.2144921113,-25217.99202510473,-26393.81618791836,-24042.1678622911,348.75,346.81743903620406,350.68256096379594,0.0019101813065142755,0.001863092659494482,0.001957269953534069,0.023127403283885434,0.022357396692319727,0.02389740987545114,0.001558441869847285,0.0015447478419448675,0.0015721358977497024,65.2,63.59482453207499,66.80517546792501,34.41,33.340412771772264,35.47958722822773,51.64,50.28249515639758,52.99750484360242
86,0.017772193589098467,0.01713749239809127,0.018406894780105664,0.015045121433375837,0.014505384957826436,0.015584857908925238,0.30794,0.304124152986994,0.31175584701300596,0.38092353883180985,0.37899758856079674,0.38284948910282296,0.4338294121295093,0.4316449239631385,0.4360139002958801,78.63,76.69979373855611,80.56020626144388,3.176220022633953,3.1560629053344567,3.1963771399334497,727.4813236734108,721.6329576252165,733.3296897216051,219975.87165297114,218795.88068017238,221155.8626257699,-23780.409839317042,-24960.40081211579,-22600.418866518296,346.03,344.122076493497,347.93792350650295,0.001897378649240054,0.0018521769550772992,0.0019425803434028088,0.02309146961506511,0.02232483741615465,0.02385810181397557,0.0015294219984540649,0.0015165500349950127,0.001542293961913117,66.35,64.72216987707841,67.97783012292157,35.09,34.013181326801266,36.16681867319874,52.53,51.14590442847645,53.91409557152355
87,0.01780297905406547,0.017173058161587193,0.01843289994654375,0.015162465464243657,0.014630344448426692,0.015694586480060623,0.31350000000000006,0.30960368061790716,0.31739631938209295,0.3833150571435292,0.381349557989923,0.3852805562971354,0.43685725887580995,0.4346499245312309,0.439064593220389,75.23,73.38086519996868,77.07913480003133,3.1056468212759194,3.0866991310143925,3.1245945115374463,714.2344614978741,708.4082412072487,720.0606817884996,220690.10611446892,219506.06725294082,221874.144975997,-22329.580791353826,-23513.619652881916,-21145.541929825737,343.25,341.30184030895356,345.19815969104644,0.0018847957214344782,0.001838234166063523,0.0019313572768054335,0.023197287862787918,0.02244940242079255,0.023945173304783286,0.0015251144588969176,0.0015110022785810437,0.0015392266392127915,67.45,65.82694445784216,69.07305554215785,35.94,34.85645463035422,37.023545369645774,53.36,51.97168728001043,54.74831271998957
88,0.017783424427920094,0.0171562111664446,0.01841063768939559,0.015195528086329608,0.014660811878790118,0.015730244293869097,0.31854,0.3146610562545711,0.3224189437454289,0.38578055032893155,0.38379355475230276,0.38776754590556034,0.4399505691138434,0.4377439511564418,0.44215718707124496,73.5,71.60471901286326,75.39528098713674,3.0393080119993616,3.0214971831535262,3.057118840845197,700.7361336273432,695.1906649200671,706.2816023346193,221390.84224809628,220203.15528431706,222578.5292118755,-20865.253415520066,-22052.94037929928,-19677.56645174085,340.73,338.79052812728554,342.6694718727145,0.0018615925382790294,0.0018166746625089601,0.0019065104140490988,0.02317768985554821,0.022432378096391953,0.023923001614704467,0.0015099788602199184,0.0014969004401525097,0.0015230572802873272,68.54,66.92748746950292,70.15251253049709,36.7,35.600570212070885,37.79942978792912,54.03,52.65434083913613,55.40565916086387
89,0.0178141707680335,0.017184693847426942,0.018443647688640055,0.01530043384076872,0.014764254827953047,0.015836612853584394,0.3234599999999999,0.3195906717866499,0.3273293282133499,0.3880257277848624,0.3860455622120438,0.390005893357681,0.44288567766473586,0.4407070549354116,0.4450643003940601,73.41,71.30451969768549,75.5154803023145,2.9769495312794003,2.960207352164315,2.9936917103944856,688.9025632171257,683.3286538882611,694.4764725459903,222079.74481131334,220888.22500446625,223271.26461816044,-19389.092469276115,-20580.612276123218,-18197.57266242901,338.27,336.335335893325,340.20466410667495,0.0018426780236770737,0.0017950466104566223,0.001890309436897525,0.023256732975151833,0.02251813409564832,0.023995331854655345,0.0014848047390589281,0.001470089501442225,0.0014995199766756314,69.72,68.13916405389907,71.30083594610093,37.26,36.15841229439898,38.36158770560102,54.75,53.360889522323035,56.139110477676965
90,0.017839061352711485,0.017205623899755558,0.01847249880566741,0.015414779233173859,0.014866685338322938,0.015962873128024777,0.3287999999999998,0.3249418618610797,0.3326581381389199,0.3902741464289265,0.388270424252552,0.392277868605301,0.4458795751338566,0.4437044812597016,0.44805466900801166,71.15,68.97574168224583,73.32425831775419,2.918332559402637,2.902594911034457,2.934070207770817,675.8740930791199,670.5528200105027,681.1953661477371,222755.61890439253,221560.54135861783,223950.69645016722,-17899.903052894137,-19094.980598668844,-16704.82550711943,335.6,333.67093093053995,337.5290690694601,0.0018249651527908574,0.0017788950213398773,0.0018710352842418376,0.02335536573352504,0.02260116066246775,0.024109570804582328,0.001465285043385301,0.001454507124976879,0.001476062961793723,70.86,69.26306009600559,72.45693990399441,38.02,36.89183467362432,39.14816532637569,55.52,54.12695494007197,56.91304505992804
91,0.01787207415897995,0.017236029943649738,0.01850811837431016,0.015531944925212902,0.014981016340143203,0.0160828735102826,0.33362,0.3297764954216184,0.33746350457838165,0.39243998167364647,0.3904101448039581,0.39446981854333485,0.4488277298060832,0.4466555747143239,0.45099988489784254,68.75,67.11669636390634,70.38330363609366,2.8632326058384776,2.8484392163723884,2.878025995304567,665.2022653126518,660.1500905182737,670.2544401070298,223420.82116970522,222222.36021091338,224619.28212849706,-16400.041808745696,-17598.50276753754,-15201.580849953853,333.19,331.2682477108092,335.1117522891908,0.0018054025168747522,0.0017620722948781,0.0018487327388714044,0.023456083031944585,0.022703475815171927,0.024208690248717243,0.0014625087371683606,0.0014503480463638402,0.001474669427972881,71.84,70.2533718649955,73.4266281350045,38.62,37.47347911004155,39.76652088995844,56.35,54.9373447738819,57.762655226118106
92,0.017880404208189787,0.017240729115446402,0.018520079300933173,0.015625133608855212,0.015053292814829955,0.016196974402880468,0.33873999999999993,0.3348435690769913,0.34263643092300855,0.3944921830504658,0.39249535126895413,0.39648901483197746,0.45167104064139724,0.4495596824672944,0.4537823988155001,68.42,66.43811083452115,70.40188916547885,2.811438649488169,2.797532863390045,2.8253444355862927,654.0625528554514,649.1195822040372,659.0055235068655,224074.88372256077,222873.09600637498,225276.67143874656,-14889.040852140053,-16090.828568325853,-13687.253135954254,330.63,328.68178453849566,332.5782154615043,0.0017912111922848695,0.001748669613772434,0.001833752770797305,0.023500139915988188,0.022718736494939436,0.02428154333703694,0.001431834971471765,0.001419894720641086,0.0014437752223024438,73.05,71.46884620826077,74.63115379173922,39.18,38.025183244410655,40.334816755589344,57.14,55.72414963753619,58.55585036246381
93,0.017886261743271105,0.017245015323027458,0.018527508163514752,0.01571106031123906,0.015139191516050705,0.016282929106427417,0.34369999999999984,0.33982805720469655,0.3475719427953031,0.39664051843351733,0.3946230392985447,0.39865799756848996,0.4546944924406347,0.4525899448472969,0.4567990400339725,67.38,65.79531493438863,68.96468506561136,2.76275233051888,2.7496808915866437,2.7758237694511165,643.1006730346968,638.113070219364,648.0882758500296,224717.98439559535,223512.9179461107,225923.05084508,-13367.078015713669,-14572.144465198311,-12162.011566229026,328.15,326.2140286023483,330.08597139765163,0.0017769044720106978,0.0017322241913411396,0.001821584752680256,0.02355184283007461,0.022770096180011787,0.024333589480137433,0.0014213291504367063,0.0014066637904437732,0.0014359945104296394,74.15,72.54666888427042,75.7533311157296,39.85,38.68748216479414,41.01251783520586,57.85,56.4536454532598,59.2463545467402
94,0.01791428738149022,0.01727594779647553,0.018552626966504907,0.015822657024113295,0.01526397789375228,0.016381336154474308,0.34885999999999995,0.34491110050794094,0.35280889949205896,0.3987653352896273,0.3967323583824401,0.40079831219681455,0.45769108823698806,0.45560089947007243,0.4597812770039037,64.4,62.47818612616712,66.3218138738329,2.7169871906877483,2.704700038091446,2.7292743432840507,632.0088429966887,627.0583669595234,636.9593190338541,225349.99323859208,224141.65086407293,226558.33561311124,-11834.02334924927,-13042.365723768431,-10625.680974730109,325.57,323.5955502539705,327.5444497460295,0.0017313436892227787,0.0017206320320073331,0.0017420553464382242,0.023654896539303798,0.022899362630983758,0.024410430447623838,0.0013942716893479007,0.0013806172385300566,0.0014079261401657448,75.23,73.62389288204571,76.8361071179543,40.61,39.43436466933531,41.78563533066469,58.59,57.19177924374142,59.988220756258585
95,0.017950798208616652,0.01731381533948754,0.018587781077745766,0.015965426728630498,0.01541218633214975,0.016518667125111245,0.3546599999999999,0.3507705864389487,0.35854941356105113,0.4007584268036218,0.39868495772314505,0.4028318958840985,0.46064537669492034,0.45854328949737794,0.46274746389246274,64.64,62.923264030113245,66.35673596988676,2.6739679592464825,2.6624180358059584,2.6855178826870065,621.7651194750213,616.9604277431486,626.569811206894,225971.758358067,224760.47360960898,227183.043106525,-10290.724959263194,-11502.00970772122,-9079.440210805169,322.67,320.7252932194744,324.61470678052564,0.0017244423549718673,0.001713890716314347,0.0017349939936293875,0.023774681423850835,0.02303479074665257,0.0245145721010491,0.001391120158496566,0.001377244780762546,0.0014049955362305858,76.43,74.81776784337097,78.04223215662904,41.5,40.31071144261484,42.68928855738516,59.4,57.984703364782995,60.815296635217
96,0.018000977398867697,0.01737076510608963,0.018631189691645764,0.016119196061861425,0.0155683902648253,0.016670001858897547,0.3596200000000001,0.35574112027919347,0.36349887972080674,0.40275469285290105,0.40068173670803536,0.40482764899776674,0.46362738891455607,0.4615497749051695,0.4657050029239426,62.71,60.850936584668986,64.56906341533102,2.6335298816916928,2.6226729536576,2.6443868097257854,612.042062079649,607.3898012039443,616.6943229553536,226583.80042014667,225369.61178611752,227797.98905417582,-8737.70351188175,-9951.892145910908,-7523.51487785259,320.19,318.2505601395967,322.1294398604033,0.0017041369162597226,0.0016926823593341072,0.001715591473185338,0.023916744584472956,0.023191358003230248,0.024642131165715665,0.0013757958811984453,0.0013638573012601841,0.0013877344611367066,77.49,75.85168635654114,79.12831364345885,42.15,40.95197477303504,43.34802522696496,60.17,58.73779042727609,61.602209572723915
97,0.01798481417946984,0.01735125179788624,0.01861837656105344,0.016169646493535618,0.015624645532842249,0.016714647454228987,0.36449999999999994,0.36053379653328343,0.36846620346671644,0.40469896402020744,0.4025834668088613,0.40681446123155357,0.46659570870487616,0.46450105923223906,0.46869035817751326,61.91,60.32866951862897,63.49133048137102,2.595518088790192,2.585312576438145,2.605723601142239,603.750577245345,599.2509746838965,608.2501798067934,227187.5509973921,225970.56040216857,228404.54159261563,-7176.390579665999,-8393.381174889535,-5959.399984442463,317.75,315.76689826664176,319.73310173335824,0.0016866785432307202,0.001675300259158224,0.0016980568273032165,0.023904645780203907,0.023187245830185912,0.024622045730221902,0.0013516076619450007,0.0013379581255384006,0.0013652571983516007,78.57,76.90007298242097,80.23992701757902,42.78,41.54931572552732,44.01068427447268,60.9,59.43419656257337,62.36580343742663
