step,mean_trust_all_mean,mean_trust_all_lo,mean_trust_all_hi,mean_trust_mean,mean_trust_lo,mean_trust_hi,cumulative_churn_mean,cumulative_churn_lo,cumulative_churn_hi,mean_harm_mean,mean_harm_lo,mean_harm_hi,negative_wom_rate_mean,negative_wom_rate_lo,negative_wom_rate_hi,step_negative_wom_count_mean,step_negative_wom_count_lo,step_negative_wom_count_hi,platform_reputation_mean,platform_reputation_lo,platform_reputation_hi,step_revenue_mean,step_revenue_lo,step_revenue_hi,cumulative_revenue_mean,cumulative_revenue_lo,cumulative_revenue_hi,opportunity_cost_mean,opportunity_cost_lo,opportunity_cost_hi,active_users_mean,active_users_lo,active_users_hi,trust_skeptic_mean,trust_skeptic_lo,trust_skeptic_hi,trust_naive_mean,trust_naive_lo,trust_naive_hi,trust_activist_mean,trust_activist_lo,trust_activist_hi,churned_skeptic_mean,churned_skeptic_lo,churned_skeptic_hi,churned_naive_mean,churned_naive_lo,churned_naive_hi,churned_activist_mean,churned_activist_lo,churned_activist_hi
60,0.6609786938784156,0.6589266332946863,0.6630307544621449,0.6605744636708593,0.6585115279514485,0.66263739939027,0.018340000000000013,0.017071847733069415,0.01960815226693061,0.047665724525175,0.047427822694797346,0.047903626355552655,0.0015976773411968826,0.0015474152250070366,0.0016479394573867287,44.59,43.05828004827741,46.121719951722596,61.459866911531456,61.37755212342404,61.542181699638874,2256.5871996054902,2251.576591942907,2261.5978072680737,147678.0932934586,147321.7094388232,148034.477148094,-7774.2827257929985,-8130.666580428414,-7417.898871157583,490.83,490.1959238665347,491.46407613346526,0.5316929330592464,0.5297092339956094,0.5336766321228833,0.7727775002765798,0.7714481284327096,0.7741068721204499,0.571577391887688,0.5687731359277883,0.5743816478475876,3.45,3.0737849851830243,3.826215014816976,3.48,3.0975399227277824,3.8624600772722175,2.24,1.9161728257420656,2.563827174257935
61,0.6546494339552217,0.6524689747797147,0.6568298931307287,0.6541765594804743,0.6519875084272948,0.6563656105336537,0.018700000000000015,0.01742170498654884,0.01997829501345119,0.048461768497881925,0.04822034435783754,0.04870319263792631,0.0018386705585524278,0.0017826102803670625,0.001894730836737793,49.4,47.69403897163416,51.10596102836584,61.29372411088547,61.20911192488179,61.37833629688915,2255.5551720404933,2250.6050754318376,2260.505268649149,149933.64846549914,149575.79560340283,150291.50132759544,-7864.774388372403,-8222.627250468697,-7506.92152627611,490.65,490.0108524932744,491.28914750672556,0.5234567417548015,0.5213276516570046,0.5255858318525984,0.767756598867248,0.7662951337837495,0.7692180639507465,0.5644311994809857,0.5614921918934435,0.567370207068528,3.51,3.128540603587864,3.891459396412136,3.55,3.161604960033335,3.9383950399666645,2.29,1.9647678771440718,2.6152321228559283
62,0.647746424540461,0.6453771903539844,0.6501156587269377,0.6471843206619603,0.644800981238515,0.6495676600854056,0.019080000000000014,0.017795593735564493,0.020364406264435534,0.04926579474848365,0.04902177727501383,0.04950981222195348,0.0021089869293511644,0.0020473010777769525,0.0021706727809253762,53.23,51.270424712682185,55.18957528731781,61.11071079016973,61.02322236245902,61.19819921788044,2251.9812967334747,2247.3533193713242,2256.609274095625,152185.62976223254,151826.25700920518,152545.0025152599,-7951.692175644787,-8311.064928672144,-7592.319422617431,490.46,489.8177968677822,491.10220313221777,0.5149949140362977,0.512673764514467,0.5173160635581284,0.7624028050926656,0.7607335984593808,0.7640720117259503,0.555547086246617,0.5525037763411762,0.5585903961520577,3.6,3.2109810318560834,3.9890189681439168,3.61,3.2210857818349794,3.9989142181650204,2.33,1.995637441079177,2.664362558920823
63,0.6402567873213446,0.6377544644078569,0.6427591102348323,0.6395763099820971,0.6370530913212832,0.6420995286429111,0.019320000000000014,0.01801783125672609,0.02062216874327394,0.050074975679365114,0.04982717469412127,0.05032277666460896,0.0024102248660043245,0.0023427960933373976,0.0024776536386712515,58.47,56.75576691895133,60.18423308104867,60.90968503455132,60.81896514551958,61.00040492358307,2248.154218561402,2243.3174978259267,2252.9909392968775,154433.78398079402,154073.43651869154,154794.1314428965,-8034.782884745097,-8395.130346847576,-7674.435422642619,490.34,489.688915628363,490.99108437163693,0.5057017131514183,0.5032074633204519,0.5081959629823848,0.7563577086363622,0.7545560372151816,0.7581593800575428,0.546534956835291,0.5432886786363089,0.549781235034273,3.66,3.269765998199009,4.050234001800991,3.66,3.264825380114031,4.055174619885969,2.34,2.0077738533389455,2.672226146661054
64,0.6318700263585229,0.629229517947953,0.6345105347690927,0.6311192678001626,0.6284511836700342,0.633787351930291,0.019820000000000015,0.018494352286539905,0.021145647713460124,0.05086445457832005,0.05061024039390855,0.051118668762731544,0.00273950541891517,0.002665674982140298,0.002813335855690042,64.35,62.559607649793826,66.14039235020616,60.6880804333348,60.59374612394217,60.782414742727426,2242.250039086242,2237.4694141301297,2247.030664042354,156676.03401988032,156314.62196015584,157037.4460796048,-8111.969414370245,-8473.381474094731,-7750.557354645761,490.09,489.42717614326995,490.75282385673,0.49585015348366773,0.49313159894246034,0.49856870802487513,0.7493002545418705,0.747315254963094,0.7512852541206471,0.5364843122128152,0.5329085916383178,0.5400600327873126,3.78,3.3815396986936186,4.178460301306381,3.7,3.299674274035896,4.100325725964104,2.43,2.1000769578562695,2.759923042143731
65,0.6230427391905329,0.6202685533624474,0.6258169250186184,0.6221582831943596,0.6193568989110017,0.6249596674777176,0.020200000000000013,0.01887037145006282,0.021529628549937205,0.05166110933042426,0.05140374297097571,0.05191847568987281,0.0030943959728853172,0.0030145709011223975,0.003174221044648237,68.89,67.16371241835392,70.61628758164608,60.445522239998844,60.347124053599764,60.543920426397925,2236.9644034666944,2231.825271146691,2242.1035357866976,158912.99842334696,158550.33031601182,159275.6665306821,-8183.87030837585,-8546.538415710997,-7821.202201040704,489.9,489.2351857250314,490.56481427496857,0.4849096932424441,0.4820423511277767,0.4877770353571115,0.7417817553892566,0.739677025485829,0.7438864852926842,0.5267585123098096,0.5230282072743042,0.5304888173453151,3.86,3.4553167014550605,4.264683298544939,3.78,3.3825147412681935,4.1774852587318065,2.46,2.126375196523176,2.793624803476824
66,0.6133945370063745,0.6103795413423853,0.6164095326703637,0.6124161202791594,0.6093702482962869,0.6154619922620318,0.02086000000000001,0.019512105088171448,0.022207894911828573,0.052461947130883806,0.05220038415716911,0.052723510104598505,0.00348151012970308,0.0033942382506250064,0.0035687820087811537,74.19,71.93732254874473,76.44267745125526,60.179885609072905,60.076744218325835,60.283026999819974,2231.89551600516,2226.8905106509537,2236.9005213593664,161144.89393935207,160780.78638781267,161509.00149089147,-8250.702314919918,-8614.80986645933,-7886.5947633805035,489.57,488.8960525440857,490.2439474559143,0.47363560587435477,0.47057456229350453,0.476696649455205,0.7336584470494504,0.7313665878551604,0.7359503062437404,0.5149531464708839,0.5109021344517175,0.5190041584900502,4.05,3.6402140987680456,4.459785901231954,3.84,3.4298875364887422,4.2501124635112575,2.54,2.201754774272758,2.878245225727242
67,0.6039030627902444,0.6007328367388999,0.607073288841589,0.6027724815499163,0.5995742001358145,0.605970762964018,0.021340000000000012,0.019977445035711573,0.02270255496428845,0.0532629144318751,0.052995408058933234,0.053530420804816965,0.0039013237495327713,0.003805855022037855,0.003996792477027687,75.97,73.95697466092511,77.98302533907489,59.893240505401394,59.78497735074859,60.0015036600542,2225.890011038821,2220.9585640993355,2230.821457978306,163370.78395039096,163005.822161892,163735.74573888993,-8311.52881649765,-8676.490604996614,-7946.567027998686,489.33,488.6487225178558,490.0112774821442,0.46264247164885886,0.4593062092530569,0.46597873404466084,0.7256659710505124,0.7232240513163394,0.7281078907846855,0.5030788131781373,0.4989924531530477,0.507165173203227,4.11,3.7016179665404896,4.5183820334595115,3.92,3.499645294562035,4.340354705437965,2.64,2.295953716996557,2.984046283003443
68,0.5931328896842154,0.5898337751705163,0.5964320041979145,0.5918555377360882,0.5885161658365773,0.5951949096355992,0.02182000000000001,0.02042475608678134,0.023215243913218678,0.05406866106466254,0.05379520659867821,0.05434211553064688,0.004352667386230333,0.004248837164370484,0.004456497608090181,83.7,81.61891399757364,85.78108600242636,59.58196287691795,59.46834554632338,59.69558020751252,2217.8795697452247,2213.103406366019,2222.6557331244303,165588.66352013615,165222.59301781427,165954.73402245803,-8364.344876781777,-8730.41537910364,-7998.274374459913,489.09,488.39237804339064,489.7876219566093,0.4501708975806353,0.4467000730084195,0.45364172215285103,0.7162449236242918,0.7136713835096351,0.7188184637389485,0.49082063742816856,0.4865051018422122,0.49513617301412494,4.23,3.81787239202824,4.642127607971761,4.0,3.5720337972373626,4.427966202762637,2.68,2.336676314345612,3.0233236856543884
69,0.5817874318921873,0.5783378714967707,0.5852369922876038,0.5802897953733615,0.5767988054586682,0.5837807852880547,0.022340000000000006,0.02090422795540504,0.02377577204459497,0.05488888146766795,0.054611963188951416,0.05516579974638449,0.004855013738587088,0.004742334871199814,0.004967692605974363,88.51,86.24721648165162,90.77278351834839,59.24524107459882,59.125897896742494,59.36458425245515,2214.015325953662,2208.7663827421256,2219.264269165198,167802.67884608984,167435.08932635942,168170.26836582026,-8413.296693274351,-8780.88621300476,-8045.707173543942,488.83,488.1121139777025,489.54788602229746,0.43796265306418664,0.43434768986175637,0.4415776162666169,0.7058810814215453,0.7031515524614613,0.7086106103816292,0.47722828411606427,0.4727232636645376,0.48173330456759095,4.3,3.8872655364841244,4.712734463515875,4.11,3.674043225198932,4.545956774801069,2.76,2.4119170562099086,3.108082943790091
70,0.5697318807640621,0.5660782047305574,0.5733855567975669,0.5680775735115463,0.5643834359516302,0.5717717110714624,0.0229,0.02147255467298528,0.02432744532701472,0.055699001402066815,0.05541783844334151,0.05598016436079212,0.005386421989570393,0.005262531008470458,0.005510312970670329,93.6,91.2222387237427,95.97776127625728,58.88183811578794,58.75644552080819,59.00723071076769,2204.3952665443926,2199.085089056834,2209.705444031951,170007.07411263426,169638.5997139884,170375.54851128013,-8452.628450357655,-8821.102849003522,-8084.154051711787,488.55,487.8362773364926,489.2637226635074,0.4246823765920732,0.4208554888249298,0.4285092643592166,0.6947498876700736,0.6917576662348179,0.6977421091053293,0.4636583744362546,0.45914366811730123,0.4681730807552079,4.41,3.998588595395821,4.821411404604179,4.16,3.731381464599478,4.5886185354005224,2.88,2.543065138927328,3.2169348610726716
71,0.5570607487457266,0.5532827720863086,0.5608387254051447,0.5552198049575083,0.5514133328916266,0.55902627702339,0.023559999999999998,0.022117191255525765,0.02500280874447423,0.0565324891869178,0.05624779303980178,0.05681718533403382,0.005973951306030251,0.005842798409164122,0.006105104202896381,98.83,96.59108315834679,101.0689168416532,58.49085605798378,58.35927823615669,58.62243387981086,2198.0749741555633,2192.6435620184157,2203.506386292711,172205.14908678975,171835.03344013277,172575.26473344673,-8485.639915052125,-8855.755561709102,-8115.524268395147,488.22,487.49859562776294,488.9414043722371,0.410123301027889,0.4061176192785999,0.41412898277717813,0.6833331152352524,0.6802353192348334,0.6864309112356715,0.4495766777453488,0.44479161084444785,0.4543617446462498,4.55,4.136443706273489,4.96355629372651,4.31,3.86192832644044,4.758071673559559,2.92,2.5814566294588333,3.2585433705411666
72,0.5442422933269148,0.540282051383197,0.5482025352706326,0.5421684975198735,0.5381695496737184,0.5461674453660286,0.02408,0.022641134040259133,0.02551886595974087,0.057353414795228416,0.05706224725641502,0.057644582334041815,0.006590662480340214,0.0064510128489707564,0.006730312111709672,101.75,99.30745538382199,104.19254461617801,58.07345889006234,57.935294436609055,58.211623343515626,2186.8853622552233,2181.4951701727173,2192.2755543377293,174392.034449045,174020.57014008376,174763.49875800623,-8507.46176784626,-8878.926076807491,-8135.997458885028,487.96,487.24056702012956,488.6794329798704,0.39535507251640134,0.39125362673001823,0.39945651830278445,0.6716353778716017,0.6682144480812885,0.6750563076619148,0.4353277443231255,0.4303378284832632,0.4403176601629878,4.66,4.251309271557145,5.0686907284428555,4.39,3.946104700669542,4.833895299330457,2.99,2.649382618758173,3.3306173812418276
73,0.5311858288188567,0.5270369891722321,0.5353346684654813,0.5289589071642036,0.5247672970570524,0.5331505172713548,0.024820000000000002,0.023326949769259205,0.0263130502307408,0.05817510567561095,0.057875926832148254,0.05847428451907364,0.007255541922522499,0.007102828308303076,0.0074082555367419225,105.9,103.36069549011164,108.43930450988837,57.630075611679366,57.48501681320321,57.77513441015552,2177.1639699891266,2171.93660654649,2182.391333431763,176569.19841903413,176196.66265805712,176941.73418001115,-8519.562228374298,-8892.09798935132,-8147.026467397277,487.59,486.8434748846296,488.33652511537036,0.38169072266182197,0.3773630293880452,0.3860184159355987,0.6593984579948272,0.6557415039582284,0.663055412031426,0.4202378536604751,0.4148543972297904,0.42562131009115983,4.86,4.439331548771975,5.280668451228026,4.47,4.019544444282493,4.920455555717506,3.08,2.738035299831085,3.4219647001689153
74,0.5178385001601051,0.5135487887288559,0.5221282115913544,0.5153896200788508,0.5110637284809081,0.5197155116767935,0.02526,0.02377470446487352,0.026745295535126484,0.05899617976896081,0.058692013113627525,0.05930034642429409,0.007956620665726664,0.007791736576655833,0.008121504754797495,109.84,107.43324910950699,112.24675089049302,57.161350280105346,57.009169041638906,57.313531518571786,2165.990195277491,2160.6945344149985,2171.285856139983,178735.18861431172,178361.73773481362,179108.6394938098,-8520.48891419069,-8893.93979368879,-8147.0380346925895,487.37,486.62735223243675,488.11264776756326,0.3672789015366217,0.36275669436220526,0.3718011087110381,0.6465842670507245,0.6427493332394294,0.6504192008620195,0.4058107875039331,0.40038094627795534,0.4112406287299109,4.98,4.554780872176867,5.405219127823134,4.51,4.055223510997441,4.964776489002559,3.14,2.797649706241745,3.4823502937582553
75,0.5042450249744697,0.4997727071295453,0.508717342819394,0.5015992212807362,0.49709442758331457,0.5061040149781578,0.025820000000000003,0.024335289790680836,0.02730471020931917,0.05982290991516213,0.05951415092995806,0.0601316689003662,0.008687905790085462,0.00851155190071558,0.008864259679455344,113.44,110.98241801879502,115.89758198120498,56.66772685032261,56.50821839540204,56.82723530524318,2156.870859475848,2151.375969677203,2162.3657492744933,180892.05947378752,180516.5326014145,181267.58634616053,-8512.296264205446,-8887.823136578458,-8136.769391832435,487.09,486.3476448953404,487.83235510465954,0.3538067601025211,0.34916638287625945,0.35844713732878275,0.632890891283634,0.628701215456399,0.6370805671108689,0.39089411601035,0.3856360010546615,0.3961522309660385,5.15,4.71718767918357,5.582812320816431,4.56,4.093576402696849,5.02642359730315,3.2,2.850937416974138,3.5490625830258624
76,0.49026118572842237,0.48569489705749874,0.494827474399346,0.48736028505116313,0.48276381972548105,0.4919567503768452,0.026399999999999993,0.024889477714246627,0.02791052228575336,0.06063971085730938,0.06032710066815339,0.06095232104646538,0.00945196882153786,0.00926546857221881,0.00963846907085691,118.95,116.52899746118901,121.371002538811,56.14915433186576,55.98237565078101,56.31593301295051,2144.3875281665255,2138.588418302819,2150.186638030232,183036.44700195396,182659.4822410021,183413.41176290583,-8491.62028291088,-8868.585043862764,-8114.655521958997,486.8,486.0447388571233,487.5552611428767,0.3398518037775281,0.33527693429717415,0.34442667325788207,0.6186933138124625,0.6143763988488359,0.6230102287760891,0.3759125885320509,0.37048762956499504,0.38133754749910675,5.24,4.814653132161764,5.665346867838236,4.63,4.160810058061598,5.099189941938402,3.33,2.973180806332259,3.6868191936677412
77,0.4762170664232594,0.4714923197759486,0.4809418130705702,0.4732087235196641,0.46845771711540246,0.4779597299239257,0.02733999999999999,0.025778889986211237,0.02890111001378874,0.061473850262914596,0.06115747269481273,0.06179022783101646,0.010279910248056972,0.010083423897818128,0.010476396598295816,121.52,118.80736389093524,124.23263610906476,55.60650672843189,55.43236331006203,55.78065014680175,2133.049122036828,2127.711933896902,2138.3863101767543,185169.4961239908,184791.17986428062,185547.81238370098,-8459.605895486618,-8837.922155196786,-8081.28963577645,486.33,485.5494449931056,487.11055500689434,0.32621487643428,0.3214583318396605,0.3309714210288995,0.6043303557649794,0.5998872861564034,0.6087734253735554,0.36089322872656326,0.35542611257416534,0.3663603448789612,5.49,5.053509498408273,5.9264905015917275,4.72,4.2406441763610605,5.199355823638939,3.46,3.092081511003518,3.827918488996482
78,0.46235578399819294,0.457552436005093,0.4671591319912929,0.4591830179955786,0.45436321374607574,0.46400282224508144,0.028259999999999993,0.026649365581298136,0.02987063441870185,0.062292259694081566,0.06196986047183678,0.06261465891632635,0.011126069306425491,0.01091412736426216,0.011338011248588823,123.51,121.20373333333333,125.81626666666668,55.041906355962716,54.86064000056626,55.22317271135917,2121.7938355678825,2115.6274428677225,2127.9602282680426,187291.28995955855,186911.39796527423,187671.18195384287,-8416.336221593408,-8796.228215877736,-8036.444227309082,485.87,485.0646827906491,486.6753172093509,0.3125413922750898,0.3077471282399721,0.31733565631020755,0.5901187145026552,0.5855748494557792,0.5946625795495312,0.3463595038682735,0.34097082016438485,0.3517481875721622,5.7,5.249505681153323,6.150494318846677,4.79,4.30164996987899,5.27835003012101,3.64,3.269873286235073,4.010126713764928
79,0.44880585985890625,0.44390765668936794,0.45370406302844457,0.4454207206589897,0.44049894080648183,0.45034250051149755,0.029099999999999984,0.027480983962620203,0.030719016037379764,0.06313257546371527,0.0628065072927791,0.06345864363465144,0.012019241913302581,0.011794306042535346,0.012244177784069816,126.66,124.27714920112547,129.04285079887453,54.4578359529721,54.26957508147357,54.646096824470625,2110.0092692110625,2104.0104891137844,2116.0080493083406,189401.2992287699,189019.91057602706,189782.68788151274,-8361.281981343378,-8742.67063408621,-7979.893328600546,485.45,484.6404919813101,486.25950801868987,0.29987293821751976,0.2950058644528445,0.304740011982195,0.5756075236611473,0.5710314128253918,0.5801836344969028,0.3327646113734113,0.3273779282188582,0.3381512945279644,5.87,5.409997486172877,6.330002513827123,4.91,4.420221787567335,5.399778212432666,3.77,3.3902125613111216,4.149787438688879
80,0.4347134914187531,0.4298294001658373,0.4395975826716689,0.4311258271332006,0.4262321622446469,0.4360194920217543,0.029919999999999992,0.028268197416349772,0.03157180258365021,0.06395462616321708,0.06362627300979931,0.06428297931663485,0.012916777019044106,0.012683074179727596,0.013150479858360615,131.99,129.58086811427265,134.39913188572737,53.85342241458577,53.65873298569336,54.04811184347818,2095.389037467859,2089.3414453610776,2101.4366295746404,191496.68826623764,191113.48995514782,191879.88657732747,-8291.60750935015,-8674.80582043999,-7908.4091982603095,485.04,484.2140987081749,485.86590129182514,0.28665433222512887,0.2818056468093282,0.29150301764092956,0.5606581790113967,0.5560793433273732,0.5652370146954202,0.31822304765459325,0.31294302883990555,0.32350306646928095,6.07,5.600314094206554,6.539685905793447,5.0,4.51268005656168,5.48731994343832,3.89,3.4990953687827804,4.28090463121722
81,0.42123177765874525,0.4162681573991153,0.4261953979183752,0.4174294564411552,0.412462429068101,0.4223964838142094,0.03067999999999998,0.029033562289994135,0.032326437710005824,0.06478107549075825,0.06444893178430233,0.06511321919721416,0.013855407757088583,0.013608664700056223,0.014102150814120943,134.23,131.63681129296322,136.82318870703676,53.232176628694226,53.0311078452026,53.433245412185855,2080.792344871743,2074.539139405362,2087.0455503381236,193577.48061110944,193192.01317125375,193962.94805096512,-8207.336344760799,-8592.803784616483,-7821.868904905115,484.66,483.8367811449971,485.483218855003,0.27370584145958704,0.26874794041031236,0.2786637425088617,0.5462432552747329,0.541458127625795,0.5510283829236708,0.30482765228542436,0.299482316292772,0.3101729882780767,6.23,5.758994077113739,6.701005922886262,5.07,4.581681754706146,5.558318245293854,4.04,3.645120073997682,4.434879926002318
82,0.40785853500802693,0.402918860900812,0.41279820911524184,0.40391269487423564,0.3989687750439462,0.4088566147045251,0.03171999999999998,0.03002543189090444,0.033414568109095516,0.06560924557574423,0.06527074330494467,0.06594774784654378,0.014828811914417867,0.014569067240651217,0.015088556588184516,135.91,133.65243573860158,138.1675642613984,52.595235418001536,52.38809810100301,52.80237273500006,2068.8410927958507,2062.6795779087065,2075.002607682995,195646.32170390515,195258.9227410255,196033.7206667848,-8111.113928095562,-8498.512890975207,-7723.714965215916,484.14,483.2927159454522,484.9872840545478,0.2631539611131108,0.25832061577087223,0.26798730645534935,0.531026787903726,0.526093600278727,0.5359599755287251,0.29054608074274635,0.2853015809769663,0.2957905805085264,6.51,6.023879926708878,6.996120073291122,5.14,4.651074228021216,5.628925771978784,4.21,3.8012380673597925,4.618761932640208
83,0.39509924803815766,0.39007345086057416,0.40012504521574116,0.3908805523019454,0.3858393451744795,0.3959217594294113,0.03263999999999998,0.030915596005056285,0.03436440399494368,0.06645346021995764,0.06610640686019698,0.06680051357971831,0.015838377907825957,0.015565017916615942,0.016111737899035975,138.04,135.38908513325924,140.69091486674074,51.94589987829503,51.7327285622587,52.15907119433136,2052.8105993910704,2046.7609136534134,2058.8602851287274,197699.1323032963,197310.20757420966,198088.05703238293,-7998.861018025537,-8387.785747112159,-7609.936288938916,483.68,482.81779800252815,484.54220199747186,0.25206824059978317,0.24713570164839507,0.25700077955117123,0.5162614344105253,0.5113122068452477,0.5212106619758029,0.2789566791853405,0.2735731370592902,0.2843402213113908,6.62,6.133652481566043,7.1063475184339575,5.33,4.830836075183329,5.829163924816672,4.37,3.9515188000071273,4.788481199992873
84,0.3826921652247632,0.3775446157011704,0.38783971474835593,0.3782395362948458,0.37307068322143,0.3834083893682616,0.03347999999999998,0.031719307163000116,0.03524069283699985,0.06729742608370964,0.0669436825004491,0.06765116966697018,0.0168642676707067,0.016575174636213486,0.017153360705199915,138.93,136.24456879267166,141.61543120732836,51.28628335652037,51.06699967589678,51.50556703714396,2038.823003202374,2032.679158639475,2044.9668477652729,199737.95530649862,199347.01673906774,200128.8938739295,-7872.620511766821,-8263.559079197696,-7481.681944335947,483.26,482.37965358150007,484.1403464184999,0.24232425718495382,0.2372559643129082,0.24739255005699942,0.5013861442088117,0.4962178919837518,0.5065543964338716,0.2674337456307606,0.26204898011683575,0.27281851114468547,6.78,6.289046664769718,7.270953335230282,5.46,4.959776076000543,5.9602239239994566,4.5,4.073396027333372,4.926603972666628
85,0.37057455419286706,0.36533307189358927,0.37581603649214484,0.36597459576483987,0.36071341595516254,0.3712357755745172,0.03451999999999999,0.03278685106062386,0.03625314893937612,0.06814166393175335,0.06778343571651176,0.06849989214699494,0.01789744289542037,0.017594782224293358,0.01820010356654738,140.86,137.88424840723926,143.83575159276077,50.617923112487595,50.39271845891021,50.84312776606498,2023.1353915376997,2016.8103250284157,2029.4604580469836,201761.09069803637,201368.1818026067,202153.99959346603,-7730.692393843426,-8123.601289273089,-7337.783498413763,482.74,481.8734255303119,483.6065744696881,0.23250519285846785,0.22754985085782983,0.23746053485910587,0.48663482968248656,0.48129359189970616,0.49197606746526695,0.25745418664641023,0.2521895312041078,0.26271884208871266,6.98,6.5023471595817774,7.457652840418223,5.63,5.117336712782546,6.142663287217454,4.65,4.224420561368552,5.075579438631449
86,0.3590365891831066,0.35371215032804465,0.36436102803816856,0.35424757667225065,0.3489061576623876,0.3595889956821137,0.03581999999999998,0.034116228556135136,0.03752377144386482,0.06896495793177748,0.06860079553880827,0.0693291203247467,0.018935580936318832,0.01861725014339144,0.019253911729246224,142.19,139.42322852655616,144.95677147344384,49.943316191733665,49.712130677225964,50.174501706241365,2006.142013075662,1999.838637099266,2012.4453890520579,203767.2327111121,203372.13232842408,204162.33309380012,-7571.770897457998,-7966.871280146024,-7176.670514769972,482.09,481.23811427806754,482.9418857219324,0.2237353023172334,0.21887352427122833,0.22859708036323848,0.4726311916256517,0.46702560482116784,0.47823677843013557,0.24663761982783072,0.2414761315469016,0.25179910810875983,7.27,6.7948926611445115,7.745107338855488,5.81,5.289792832254554,6.330207167745445,4.83,4.405625835000301,5.2543741649997
87,0.34780234254760267,0.342449181244793,0.35315550385041233,0.34282256757807106,0.33746589599234966,0.34817923916379245,0.037039999999999976,0.03535419282457116,0.03872580717542879,0.06980420676264872,0.0694360602174985,0.07017235330779893,0.0200012416386268,0.01967250674930803,0.02032997652794557,143.41,140.7241584486817,146.0958415513183,49.26400566360499,49.02700621745225,49.501005109757735,1991.6957982933577,1985.0579406542756,1998.3336559324398,205758.9285094053,205361.9808832434,206155.87613556717,-7398.403186290264,-7795.350812452138,-7001.45556012839,481.48,480.6370964122856,482.32290358771445,0.21477621740560304,0.20994896779117816,0.21960346702002792,0.4589088759559536,0.45330651821777473,0.46451123369413244,0.23707405808064425,0.2320403770374097,0.24210773912387878,7.51,7.029500093652454,7.990499906347545,6.0,5.478820296991255,6.521179703008745,5.01,4.588893618853354,5.431106381146646
88,0.3367930597716721,0.3314166982345593,0.3421694213087849,0.3315924087777018,0.3262169433305497,0.3369678742248539,0.03837999999999998,0.036739725198682106,0.04002027480131785,0.07064327007343571,0.07027057429517555,0.07101596585169587,0.02109557136816849,0.020753169309986955,0.021437973426350024,145.18,142.5921251568833,147.76787484311672,48.58098046410919,48.33835919646504,48.823601731753335,1974.1572095421593,1967.281730125699,1981.0326889586197,207733.08571894758,207333.67218637693,208132.49925151822,-7207.49688637133,-7606.91041894197,-6808.08335380069,480.81,479.98986259934105,481.63013740065895,0.20645151788893554,0.20170693384537441,0.21119610193249666,0.4450435597026096,0.4393174600233611,0.45076965938185815,0.2277337337203889,0.22279375608847515,0.23267371135230266,7.76,7.282233438515495,8.237766561484504,6.23,5.718700967528727,6.741299032471274,5.2,4.77112804764691,5.628871952353091
89,0.3265380468018424,0.321175107779638,0.3319009858240468,0.32108553965982173,0.3157018601442316,0.32646921917541183,0.039319999999999966,0.037666037570321505,0.04097396242967843,0.07149300826240773,0.0711125768962483,0.07187343962856717,0.02222192114715466,0.021864485521067126,0.02257935677324219,145.31,142.64335571554847,147.97664428445154,47.897586740915216,47.64967183399656,48.145501647833875,1959.9341311654491,1953.2518370986838,1966.6164252322144,209693.01985011302,209291.0466472567,210094.99305296934,-7002.367508075687,-7404.340710932004,-6600.394305219369,480.34,479.51301878516074,481.1669812148392,0.19866973704678834,0.19407938536876693,0.20326008872480975,0.4320357630510781,0.4261124020604145,0.4379591240417417,0.2192402567597142,0.21429883689304013,0.22418167662638827,7.91,7.412362073938747,8.407637926061254,6.37,5.856580359872466,6.883419640127534,5.38,4.938836147162411,5.821163852837588
90,0.3170826787888923,0.3116735837496058,0.3224917738281788,0.31145004990520064,0.30601058114781454,0.31688951866258674,0.04061999999999997,0.038943226303313684,0.04229677369668625,0.07234575530357622,0.07195943151537974,0.07273207909177269,0.023346939380199827,0.022975474654363847,0.023718404106035807,143.97,141.2783337019233,146.6616662980767,47.2165798204864,46.963385399506684,47.46977424146612,1943.1932365067914,1936.3752208305639,1950.011252183019,211636.21308661983,211231.81686675857,212040.60930648108,-6780.497235121385,-7184.893454982631,-6376.101015260138,479.69,478.85161315165686,480.52838684834313,0.1922581355300997,0.18767835620051596,0.19683791485968347,0.4198708889472665,0.41383450355622586,0.4259072743383071,0.21090198945736005,0.20588553961153028,0.21591843930318982,8.23,7.742795530033278,8.717204469966724,6.56,6.047590340655156,7.072409659344843,5.52,5.072114560101886,5.967885439898113
91,0.3077554803139729,0.30233115173866437,0.3131798088892814,0.30197729771070386,0.2965222846095859,0.3074323108118218,0.04181999999999996,0.04011349769920272,0.0435265023007972,0.07317606871206628,0.07278460559827733,0.07356753182585522,0.024461452051169473,0.024075288630611494,0.024847615471727452,145.7,143.0625011235581,148.33749887644188,46.53839899452114,46.28018302184588,46.7966149671964,1924.4671437240897,1917.600130689056,1931.3341567591235,213560.6802303439,213153.5640365927,213967.79642409508,-6539.9008693843825,-6947.017063135588,-6132.784675633177,479.09,478.2367488496014,479.94325115039857,0.18588834374825997,0.18145075849581582,0.1903259290007041,0.4076955894918248,0.40151063994873926,0.4138805390349103,0.2031658235621255,0.19821179636670772,0.2081198507575433,8.48,7.985973793685748,8.974026206314253,6.69,6.168303096626117,7.211696903373884,5.74,5.284264609824313,6.195735390175687
